ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.39)|73|8.702|24.726|28.722|17.446|46.019|5.044|2.52
strcmp (LI-PaRAD)|74|7.959|23.962|23.967|15.884|50.614|5.794|2.903
strcmp (Arm OR 23.01)|74|14.956|31.129|47.114|30.193|14.728|2.369|0.611
strcmp (GNU libc 2.39)|74|8.697|24.709|24.747|17.427|45.959|5.121|2.563
strcmp (LI-PaRAD)|75|7.96|11.978|23.99|15.766|50.792|5.901|2.928
strcmp (Arm OR 23.01)|75|14.19|30.201|46.213|28.591|20.191|2.608|0.859
strcmp (GNU libc 2.39)|75|8.682|24.709|28.715|17.444|46.106|5.188|2.597
strcmp (LI-PaRAD)|76|7.958|15.968|35.965|15.924|51.551|5.956|2.983
strcmp (Arm OR 23.01)|76|14.96|31.122|47.318|30.343|13.735|2.409|0.579
strcmp (GNU libc 2.39)|76|8.654|24.705|24.734|17.307|45.813|5.276|2.62
strcmp (LI-PaRAD)|77|7.958|23.963|23.969|15.885|50.616|6.028|3.021
strcmp (Arm OR 23.01)|77|14.184|30.198|30.309|28.469|17.582|2.664|0.835
strcmp (GNU libc 2.39)|77|8.668|24.709|24.883|17.588|45.46|5.276|2.662
strcmp (LI-PaRAD)|78|7.959|19.966|23.968|15.845|50.554|6.113|3.056
strcmp (Arm OR 23.01)|78|14.878|31.138|31.415|30.358|11.606|2.456|0.547
strcmp (GNU libc 2.39)|78|8.702|24.708|24.736|17.427|45.951|5.397|2.701
strcmp (LI-PaRAD)|79|7.959|23.961|23.97|15.884|50.614|6.185|3.1
strcmp (Arm OR 23.01)|79|14.18|30.201|46.273|28.64|18.531|2.724|0.863
strcmp (GNU libc 2.39)|79|8.683|24.71|24.746|17.388|45.907|5.472|2.731
strcmp (LI-PaRAD)|80|7.958|23.961|23.975|15.884|50.616|6.264|3.139
strcmp (Arm OR 23.01)|80|15.065|31.165|31.464|30.376|11.496|2.515|0.551
strcmp (GNU libc 2.39)|80|9.503|25.508|25.527|18.859|42.026|4.963|2.433
strcmp (LI-PaRAD)|81|7.958|23.962|23.974|15.884|50.622|6.343|3.179
strcmp (Arm OR 23.01)|81|14.177|30.197|30.312|28.424|17.593|2.807|0.877
strcmp (GNU libc 2.39)|81|9.507|25.511|25.547|18.981|41.488|4.98|2.45
strcmp (LI-PaRAD)|82|7.96|23.96|23.989|15.885|50.613|6.42|3.217
strcmp (Arm OR 23.01)|82|14.8|31.142|43.084|30.223|13.182|2.604|0.603
strcmp (GNU libc 2.39)|82|9.469|25.509|25.536|18.858|41.386|5.06|2.47
strcmp (LI-PaRAD)|83|7.958|23.963|23.989|16.044|50.121|6.434|3.257
