ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.39)|81|4.525|4.618|21.662|9.214|79.137|12.717|5.784
strlen (LI-PaRAD)|82|3.848|3.855|19.941|7.669|89.278|15.976|6.808
strlen (Arm OR 23.01)|82|10.617|26.701|26.792|21.499|35.066|4.249|2.008
strlen (GNU libc 2.39)|82|4.539|4.619|20.632|9.193|79.119|12.9|5.863
strlen (LI-PaRAD)|83|3.849|3.855|19.944|7.826|88.712|16.017|6.99
strlen (Arm OR 23.01)|83|10.615|26.704|26.792|21.511|35.039|4.297|2.028
strlen (GNU libc 2.39)|83|4.539|4.619|20.629|9.195|79.066|13.048|5.928
strlen (LI-PaRAD)|84|3.849|3.869|19.904|7.784|88.38|16.218|7.056
strlen (Arm OR 23.01)|84|10.638|26.726|26.793|21.374|35.505|4.384|2.06
strlen (GNU libc 2.39)|84|4.537|4.613|20.624|9.185|79.19|13.237|6.02
strlen (LI-PaRAD)|85|3.849|3.855|19.88|7.589|88.865|16.579|7.009
strlen (Arm OR 23.01)|85|10.616|26.711|26.792|21.524|35.016|4.397|2.073
strlen (GNU libc 2.39)|85|4.523|4.619|20.634|9.192|79.124|13.374|6.079
strlen (LI-PaRAD)|86|3.848|3.857|19.947|7.629|88.929|16.763|7.121
strlen (Arm OR 23.01)|86|10.7|26.731|26.793|21.61|34.453|4.414|2.075
strlen (GNU libc 2.39)|86|4.518|4.619|24.623|9.187|79.365|13.542|6.151
strlen (LI-PaRAD)|87|3.849|3.861|19.943|7.67|89.238|16.941|7.218
strlen (Arm OR 23.01)|87|10.602|26.718|34.71|21.61|35.283|4.489|2.122
strlen (GNU libc 2.39)|87|4.518|4.618|24.615|9.189|79.398|13.701|6.224
strlen (LI-PaRAD)|88|3.467|4.037|20.143|7.916|87.753|16.641|7.261
strlen (Arm OR 23.01)|88|10.706|26.978|27.179|22.097|33.544|4.385|2.038
strlen (GNU libc 2.39)|88|4.528|4.617|20.631|9.192|79.11|13.844|6.292
strlen (LI-PaRAD)|89|3.466|4.06|20.108|7.943|87.317|16.702|7.275
strlen (Arm OR 23.01)|89|10.608|26.957|27.179|22.039|33.567|4.446|2.064
strlen (GNU libc 2.39)|89|4.526|4.619|20.629|9.19|79.145|14.01|6.369
strlen (LI-PaRAD)|90|3.628|4.04|20.146|7.933|87.603|16.954|7.385
strlen (Arm OR 23.01)|90|10.516|26.984|38.977|22.233|34.103|4.47|2.087
strlen (GNU libc 2.39)|90|4.517|4.618|20.628|9.188|79.135|14.17|6.441
strlen (LI-PaRAD)|91|3.489|4.059|20.155|7.959|87.352|17.041|7.408
strlen (Arm OR 23.01)|91|10.799|26.963|27.18|22.061|33.443|4.531|2.084
strlen (GNU libc 2.39)|91|4.523|4.621|20.629|9.19|79.089|14.315|6.505
strlen (LI-PaRAD)|92|3.47|4.039|20.163|7.931|87.613|17.338|7.554
strlen (Arm OR 23.01)|92|10.657|26.964|27.198|22.252|32.879|4.533|2.097
strlen (GNU libc 2.39)|92|4.524|4.62|20.63|9.193|79.089|14.468|6.575
strlen (LI-PaRAD)|93|3.497|4.061|20.158|7.929|87.346|17.486|7.614
strlen (Arm OR 23.01)|93|10.61|26.959|27.178|22.139|33.571|4.63|2.159
strlen (GNU libc 2.39)|93|4.525|4.621|20.633|9.155|78.834|14.629|6.627
strlen (LI-PaRAD)|94|3.469|4.057|20.159|7.878|87.444|17.796|7.765
strlen (Arm OR 23.01)|94|10.492|26.925|27.18|21.966|33.973|4.721|2.186
strlen (GNU libc 2.39)|94|4.532|4.62|20.63|9.193|79.085|14.782|6.717
strlen (LI-PaRAD)|95|3.465|4.04|20.156|8.091|86.717|17.665|7.859
strlen (Arm OR 23.01)|95|10.529|26.982|27.211|22.156|33.484|4.72|2.193
strlen (GNU libc 2.39)|95|4.531|4.617|20.628|9.195|79.098|14.938|6.789
strlen (LI-PaRAD)|96|3.851|4.225|20.726|8.292|84.952|17.133|7.606
strlen (Arm OR 23.01)|96|11.942|27.945|27.954|23.747|29.601|4.315|1.88
strlen (GNU libc 2.39)|96|4.685|4.706|20.715|9.458|77.716|14.645|6.747
strlen (LI-PaRAD)|97|3.849|4.274|20.716|8.274|84.763|17.316|7.681
strlen (Arm OR 23.01)|97|11.94|27.944|27.968|23.984|28.937|4.305|1.879
strlen (GNU libc 2.39)|97|4.685|4.706|20.716|9.418|77.503|14.808|6.802
strlen (LI-PaRAD)|98|3.85|4.248|20.758|8.473|84.869|17.366|7.906
strlen (Arm OR 23.01)|98|11.939|27.944|27.951|23.826|29.512|4.393|1.923
strlen (GNU libc 2.39)|98|4.687|4.705|20.715|9.259|78.03|15.11|6.804
strlen (LI-PaRAD)|99|3.85|4.28|20.708|8.446|84.539|17.53|7.953
strlen (Arm OR 23.01)|99|11.942|27.945|27.952|23.787|29.507|4.443|1.94
strlen (GNU libc 2.39)|99|4.687|4.706|20.715|9.576|76.951|14.964|7.008
strlen (LI-PaRAD)|100|3.848|4.226|20.748|8.296|85.199|17.874|7.93
strlen (Arm OR 23.01)|100|11.941|27.944|27.97|23.985|28.936|4.438|1.936
strlen (GNU libc 2.39)|100|4.692|4.705|20.716|9.457|77.714|15.255|7.028
strlen (LI-PaRAD)|101|3.848|4.235|20.707|8.458|84.926|17.932|8.151
