        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          88 |          3.396 |          3.412 |          3.421 |          3.412 |          0.122 |         24.023 |          0.029 |
             memcpy (LI-PaRAD) |          88 |          3.079 |          3.464 |          3.471 |          3.292 |          5.817 |         24.978 |          1.468 |      +3.62%
         memcpy (Arm OR 23.01) |          89 |          3.348 |          3.382 |          3.387 |          3.378 |          0.285 |         24.537 |          0.070 |
             memcpy (LI-PaRAD) |          89 |          3.464 |          3.467 |          3.471 |          3.467 |          0.056 |         23.906 |          0.013 |      -2.57%
         memcpy (Arm OR 23.01) |          90 |          3.312 |          3.332 |          3.522 |          3.332 |          0.602 |         25.156 |          0.144 |
             memcpy (LI-PaRAD) |          90 |          3.464 |          3.467 |          3.470 |          3.467 |          0.051 |         24.175 |          0.012 |      -3.90%
         memcpy (Arm OR 23.01) |          91 |          3.350 |          3.363 |          3.380 |          3.364 |          0.189 |         25.194 |          0.047 |
             memcpy (LI-PaRAD) |          91 |          3.464 |          3.467 |          3.648 |          3.469 |          0.521 |         24.432 |          0.121 |      -3.03%
         memcpy (Arm OR 23.01) |          92 |          3.410 |          3.418 |          3.452 |          3.418 |          0.149 |         25.065 |          0.037 |
             memcpy (LI-PaRAD) |          92 |          3.464 |          3.467 |          3.500 |          3.467 |          0.108 |         24.710 |          0.026 |      -1.41%
         memcpy (Arm OR 23.01) |          93 |          3.355 |          3.362 |          3.545 |          3.364 |          0.556 |         25.748 |          0.136 |
             memcpy (LI-PaRAD) |          93 |          3.464 |          3.467 |          3.473 |          3.467 |          0.058 |         24.980 |          0.014 |      -2.98%
         memcpy (Arm OR 23.01) |          94 |          3.320 |          3.332 |          3.342 |          3.332 |          0.157 |         26.276 |          0.041 |
             memcpy (LI-PaRAD) |          94 |          3.464 |          3.467 |          3.648 |          3.469 |          0.522 |         25.237 |          0.126 |      -3.96%
         memcpy (Arm OR 23.01) |          95 |          3.353 |          3.362 |          3.386 |          3.363 |          0.187 |         26.309 |          0.049 |
             memcpy (LI-PaRAD) |          95 |          3.464 |          3.467 |          3.473 |          3.467 |          0.057 |         25.518 |          0.015 |      -3.01%
         memcpy (Arm OR 23.01) |          96 |          3.079 |          3.082 |          3.280 |          3.084 |          0.643 |         28.994 |          0.176 |
