        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          71 |          5.873 |          5.940 |          5.973 |          5.935 |          0.440 |         11.141 |          0.049 |     +24.76%
         memcmp (Arm OR 23.01) |          72 |          7.027 |          7.377 |          7.624 |          7.370 |          1.546 |          9.100 |          0.141 |
             memcmp (LI-PaRAD) |          72 |          5.873 |          5.929 |          5.973 |          5.927 |          0.421 |         11.313 |          0.048 |     +24.34%
         memcmp (Arm OR 23.01) |          73 |          7.130 |          7.371 |          7.501 |          7.352 |          1.185 |          9.249 |          0.110 |
             memcmp (LI-PaRAD) |          73 |          5.774 |          5.780 |          5.960 |          5.788 |          0.390 |         11.747 |          0.045 |     +27.02%
         memcmp (Arm OR 23.01) |          74 |          7.108 |          7.413 |          7.706 |          7.397 |          1.439 |          9.319 |          0.134 |
             memcmp (LI-PaRAD) |          74 |          5.873 |          5.948 |          5.973 |          5.944 |          0.429 |         11.595 |          0.050 |     +24.44%
         memcmp (Arm OR 23.01) |          75 |          6.834 |          7.201 |          7.514 |          7.181 |          1.848 |          9.731 |          0.181 |
             memcmp (LI-PaRAD) |          75 |          5.775 |          6.014 |          6.416 |          6.055 |          2.681 |         11.545 |          0.307 |     +18.60%
         memcmp (Arm OR 23.01) |          76 |          7.091 |          7.422 |          7.705 |          7.423 |          1.664 |          9.538 |          0.160 |
             memcmp (LI-PaRAD) |          76 |          5.873 |          5.939 |          5.973 |          5.938 |          0.430 |         11.919 |          0.051 |     +25.00%
         memcmp (Arm OR 23.01) |          77 |          7.176 |          7.379 |          7.504 |          7.365 |          1.097 |          9.738 |          0.107 |
             memcmp (LI-PaRAD) |          77 |          5.775 |          5.780 |          5.819 |          5.785 |          0.214 |         12.396 |          0.026 |     +27.31%
         memcmp (Arm OR 23.01) |          78 |          7.111 |          7.439 |          7.638 |          7.427 |          1.379 |          9.783 |          0.136 |
             memcmp (LI-PaRAD) |          78 |          5.873 |          5.940 |          5.973 |          5.936 |          0.444 |         12.237 |          0.055 |     +25.11%
         memcmp (Arm OR 23.01) |          79 |          6.840 |          7.189 |          7.506 |          7.174 |          1.955 |         10.260 |          0.200 |
             memcmp (LI-PaRAD) |          79 |          5.776 |          6.027 |          6.411 |          6.051 |          2.621 |         12.167 |          0.317 |     +18.56%
         memcmp (Arm OR 23.01) |          80 |          7.191 |          7.411 |          7.689 |          7.405 |          1.474 |         10.064 |          0.148 |
             memcmp (LI-PaRAD) |          80 |          5.874 |          5.938 |          5.976 |          5.936 |          0.452 |         12.553 |          0.057 |     +24.75%
         memcmp (Arm OR 23.01) |          81 |          7.119 |          7.378 |          7.505 |          7.371 |          1.140 |         10.236 |          0.117 |
             memcmp (LI-PaRAD) |          81 |          5.773 |          5.779 |          6.124 |          5.794 |          0.818 |         13.021 |          0.102 |     +27.22%
         memcmp (Arm OR 23.01) |          82 |          7.089 |          7.416 |          7.579 |          7.403 |          1.340 |         10.318 |          0.139 |
             memcmp (LI-PaRAD) |          82 |          5.873 |          5.946 |          5.973 |          5.944 |          0.399 |         12.849 |          0.051 |     +24.55%
         memcmp (Arm OR 23.01) |          83 |          6.849 |          7.197 |          7.479 |          7.182 |          1.755 |         10.766 |          0.190 |
             memcmp (LI-PaRAD) |          83 |          5.776 |          5.980 |          6.412 |          6.014 |          2.426 |         12.860 |          0.311 |     +19.41%
         memcmp (Arm OR 23.01) |          84 |          7.061 |          7.417 |          7.644 |          7.407 |          1.581 |         10.564 |          0.168 |
             memcmp (LI-PaRAD) |          84 |          5.875 |          5.938 |          5.973 |          5.934 |          0.443 |         13.183 |          0.059 |     +24.82%
         memcmp (Arm OR 23.01) |          85 |          7.167 |          7.353 |          7.501 |          7.349 |          1.084 |         10.773 |          0.117 |
             memcmp (LI-PaRAD) |          85 |          5.774 |          5.780 |          5.843 |          5.786 |          0.250 |         13.682 |          0.034 |     +27.01%
         memcmp (Arm OR 23.01) |          86 |          7.148 |          7.415 |          7.701 |          7.410 |          1.436 |         10.811 |          0.155 |
             memcmp (LI-PaRAD) |          86 |          5.877 |          5.937 |          5.975 |          5.936 |          0.398 |         13.493 |          0.054 |     +24.84%
         memcmp (Arm OR 23.01) |          87 |          7.008 |          7.226 |          7.421 |          7.220 |          1.450 |         11.224 |          0.163 |
             memcmp (LI-PaRAD) |          87 |          5.775 |          6.063 |          6.411 |          6.048 |          2.619 |         13.406 |          0.351 |     +19.38%
