ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (GNU libc 2.39)|86|5.154|5.229|21.262|10.444|72.262|11.578|5.464
strcpy (LI-PaRAD)|87|3.466|3.747|23.664|7.371|92.569|17.9|7.561
strcpy (Arm OR 23.01)|87|10.127|26.261|38.429|20.722|37.908|4.764|2.291
strcpy (GNU libc 2.39)|87|5.139|5.214|21.242|10.386|72.202|11.758|5.539
strcpy (LI-PaRAD)|88|3.471|3.718|19.856|7.312|91.971|18.173|7.665
strcpy (Arm OR 23.01)|88|10.123|26.305|26.57|20.699|36.743|4.788|2.28
strcpy (GNU libc 2.39)|88|5.156|5.239|21.525|10.402|72.061|11.855|5.577
strcpy (LI-PaRAD)|89|3.464|3.763|19.859|7.325|91.855|18.325|7.725
strcpy (Arm OR 23.01)|89|10.129|26.27|26.561|20.764|36.644|4.83|2.31
strcpy (GNU libc 2.39)|89|5.156|5.232|21.742|10.37|71.916|11.995|5.628
strcpy (LI-PaRAD)|90|3.463|3.79|19.859|7.517|90.87|18.192|7.843
strcpy (Arm OR 23.01)|90|10.003|26.171|26.547|20.454|37.629|4.985|2.383
strcpy (GNU libc 2.39)|90|5.147|5.235|21.761|10.375|71.914|12.129|5.694
strcpy (LI-PaRAD)|91|3.429|3.721|19.859|7.308|92.3|18.864|7.968
strcpy (Arm OR 23.01)|91|9.911|26.19|26.543|20.597|37.359|5.005|2.408
strcpy (GNU libc 2.39)|91|5.14|5.221|21.703|10.351|72.207|12.305|5.771
strcpy (LI-PaRAD)|92|3.434|3.752|31.638|7.457|94.784|18.92|8.02
strcpy (Arm OR 23.01)|92|9.629|25.856|26.464|19.977|39.209|5.296|2.596
strcpy (GNU libc 2.39)|92|5.156|5.238|21.26|10.439|72.203|12.383|5.841
strcpy (LI-PaRAD)|93|3.456|3.724|19.862|7.339|91.981|19.142|8.081
strcpy (Arm OR 23.01)|93|10.072|26.262|30.263|20.716|36.978|5.069|2.431
strcpy (GNU libc 2.39)|93|5.153|5.24|21.752|10.291|71.686|12.55|5.843
strcpy (LI-PaRAD)|94|3.423|3.725|19.86|7.151|92.992|19.701|8.121
strcpy (Arm OR 23.01)|94|10.066|26.268|26.616|20.766|36.74|5.107|2.451
strcpy (GNU libc 2.39)|94|5.167|5.234|25.206|10.409|72.447|12.667|5.951
strcpy (LI-PaRAD)|95|3.457|3.731|20.302|7.338|92.248|19.6|8.277
strcpy (Arm OR 23.01)|95|10.199|26.3|42.241|20.812|38.297|5.19|2.505
strcpy (GNU libc 2.39)|95|5.142|5.231|25.233|10.507|71.623|12.709|6.066
strcpy (LI-PaRAD)|96|3.849|4.165|20.322|8.049|86.151|17.56|7.582
strcpy (Arm OR 23.01)|96|12.713|28.937|29.106|26.076|23.632|3.774|1.475
strcpy (GNU libc 2.39)|96|5.89|5.902|33.902|11.927|66.851|11.019|5.373
strcpy (LI-PaRAD)|97|3.849|4.197|21.227|8.216|85.678|17.566|7.766
strcpy (Arm OR 23.01)|97|12.707|28.976|29.109|25.921|24.189|3.845|1.505
strcpy (GNU libc 2.39)|97|5.89|5.903|21.908|11.848|65.103|11.119|5.426
strcpy (LI-PaRAD)|98|3.855|4.234|20.42|8.264|85.132|17.539|7.72
strcpy (Arm OR 23.01)|98|12.528|28.872|29.104|25.82|24.359|3.904|1.533
strcpy (GNU libc 2.39)|98|5.893|5.902|25.906|11.723|65.919|11.341|5.459
strcpy (LI-PaRAD)|99|3.852|4.236|20.348|8.35|84.365|17.639|7.924
