ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (LI-PaRAD)|66|7.958|23.962|24.004|15.885|50.623|5.168|2.59
strcmp (Arm OR 23.01)|66|14.031|30.117|30.299|28.395|17.591|2.29|0.719
strcmp (GNU libc 2.39)|66|7.932|19.961|23.971|15.922|49.929|5.133|2.577
strcmp (LI-PaRAD)|67|7.96|23.961|24.0|15.885|50.62|5.246|2.629
strcmp (Arm OR 23.01)|67|13.98|30.13|30.483|28.245|18.448|2.349|0.763
strcmp (GNU libc 2.39)|67|7.929|23.933|23.981|15.882|50.621|5.247|2.63
strcmp (LI-PaRAD)|68|7.959|15.97|23.969|15.805|50.606|5.337|2.658
strcmp (Arm OR 23.01)|68|14.062|30.144|38.047|28.487|17.907|2.355|0.747
strcmp (GNU libc 2.39)|68|7.916|23.953|23.975|16.002|50.064|5.278|2.665
strcmp (LI-PaRAD)|69|7.959|19.967|23.973|15.964|49.987|5.359|2.697
strcmp (Arm OR 23.01)|69|14.003|30.137|38.126|28.324|18.673|2.413|0.786
strcmp (GNU libc 2.39)|69|7.924|23.947|23.988|16.002|50.063|5.355|2.704
strcmp (LI-PaRAD)|70|7.96|23.962|23.968|16.043|50.116|5.426|2.747
strcmp (Arm OR 23.01)|70|14.04|30.129|46.066|28.214|20.085|2.472|0.827
strcmp (GNU libc 2.39)|70|7.924|23.949|23.998|15.884|50.617|5.481|2.747
strcmp (LI-PaRAD)|71|7.959|23.962|35.963|16.003|51.532|5.55|2.797
strcmp (Arm OR 23.01)|71|14.022|30.15|30.426|28.3|18.058|2.477|0.784
strcmp (GNU libc 2.39)|71|7.909|23.884|35.951|16.109|50.993|5.507|2.797
strcmp (LI-PaRAD)|72|7.958|23.96|31.963|15.964|51.11|5.63|2.833
strcmp (Arm OR 23.01)|72|13.913|30.148|30.453|28.139|18.838|2.537|0.827
strcmp (GNU libc 2.39)|72|8.719|24.738|24.768|17.462|45.866|4.967|2.481
strcmp (LI-PaRAD)|73|7.961|23.962|35.962|16.162|51.013|5.65|2.875
strcmp (Arm OR 23.01)|73|14.669|30.84|34.627|29.671|14.355|2.379|0.619
strcmp (GNU libc 2.39)|73|9.453|25.467|25.532|18.987|41.59|4.496|2.222
strcmp (LI-PaRAD)|74|7.959|23.961|23.967|15.885|50.615|5.794|2.904
strcmp (Arm OR 23.01)|74|14.038|30.154|42.268|28.281|19.338|2.597|0.849
strcmp (GNU libc 2.39)|74|8.697|24.722|24.988|17.612|45.359|5.056|2.546
strcmp (LI-PaRAD)|75|7.959|11.967|39.968|15.924|52.268|5.889|2.941
strcmp (Arm OR 23.01)|75|14.635|30.872|46.989|29.792|16.136|2.445|0.654
strcmp (GNU libc 2.39)|75|9.454|25.465|25.489|19.092|41.08|4.583|2.275
strcmp (LI-PaRAD)|76|7.958|23.96|24.001|15.884|50.621|5.951|2.983
strcmp (Arm OR 23.01)|76|14.102|30.133|42.09|28.372|18.914|2.655|0.863
strcmp (GNU libc 2.39)|76|8.692|24.726|24.745|17.444|45.911|5.251|2.625
strcmp (LI-PaRAD)|77|7.959|19.966|27.963|15.884|50.74|6.03|3.02
strcmp (Arm OR 23.01)|77|14.548|30.9|31.289|29.8|13.827|2.495|0.646
strcmp (GNU libc 2.39)|77|9.462|25.465|25.484|18.815|42.128|4.795|2.357
strcmp (LI-PaRAD)|78|7.961|19.968|23.968|15.845|50.548|6.113|3.055
strcmp (Arm OR 23.01)|78|14.047|30.128|30.393|28.403|17.644|2.707|0.854
strcmp (GNU libc 2.39)|78|8.7|24.725|24.747|17.443|45.916|5.39|2.695
strcmp (LI-PaRAD)|79|7.958|23.962|24.002|16.043|50.118|6.124|3.1
strcmp (Arm OR 23.01)|79|14.43|30.876|35.137|29.707|14.494|2.574|0.683
strcmp (GNU libc 2.39)|79|9.455|25.466|37.477|19.093|42.341|4.861|2.419
strcmp (LI-PaRAD)|80|7.959|23.959|24.003|15.885|50.622|6.264|3.14
strcmp (Arm OR 23.01)|80|14.026|30.147|30.386|28.254|18.444|2.803|0.911
strcmp (GNU libc 2.39)|80|9.517|25.521|25.577|18.95|41.542|4.923|2.414
