        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
      strnlen LI-PaRAD/EMOPASS |          46 |          4.235 |          4.238 |          4.250 |          4.238 |          0.044 |         10.109 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          47 |          6.935 |          7.526 |          8.283 |          7.546 |          4.833 |          5.814 |          0.279
         strnlen GNU libc 2.39 |          47 |          3.406 |          3.486 |          3.566 |          3.482 |          1.408 |         12.574 |          0.177
      strnlen LI-PaRAD/EMOPASS |          47 |          4.235 |          4.237 |          4.241 |          4.237 |          0.033 |         10.330 |          0.003
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          48 |          6.928 |          7.501 |          8.283 |          7.482 |          5.002 |          5.989 |          0.294
         strnlen GNU libc 2.39 |          48 |          3.408 |          3.493 |          3.567 |          3.489 |          1.490 |         12.817 |          0.191
      strnlen LI-PaRAD/EMOPASS |          48 |          4.235 |          4.237 |          4.252 |          4.238 |          0.052 |         10.549 |          0.005
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          49 |          6.928 |          6.935 |          6.940 |          6.934 |          0.033 |          6.581 |          0.002
         strnlen GNU libc 2.39 |          49 |          4.065 |          4.103 |          4.239 |          4.124 |          1.249 |         11.068 |          0.137
      strnlen LI-PaRAD/EMOPASS |          49 |          4.235 |          4.237 |          4.258 |          4.238 |          0.066 |         10.768 |          0.007
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          50 |          6.929 |          6.935 |          6.939 |          6.934 |          0.035 |          6.715 |          0.002
         strnlen GNU libc 2.39 |          50 |          4.066 |          4.107 |          4.238 |          4.124 |          1.250 |         11.293 |          0.140
      strnlen LI-PaRAD/EMOPASS |          50 |          4.236 |          4.237 |          4.257 |          4.237 |          0.056 |         10.989 |          0.006
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          51 |          6.928 |          6.935 |          6.938 |          6.934 |          0.036 |          6.850 |          0.002
         strnlen GNU libc 2.39 |          51 |          4.063 |          4.103 |          4.229 |          4.118 |          1.179 |         11.536 |          0.135
      strnlen LI-PaRAD/EMOPASS |          51 |          4.236 |          4.238 |          4.242 |          4.237 |          0.031 |         11.209 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          52 |          6.928 |          6.935 |          6.955 |          6.934 |          0.043 |          6.984 |          0.003
         strnlen GNU libc 2.39 |          52 |          4.065 |          4.117 |          4.240 |          4.125 |          1.218 |         11.741 |          0.142
      strnlen LI-PaRAD/EMOPASS |          52 |          4.235 |          4.237 |          4.241 |          4.237 |          0.033 |         11.429 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          53 |          6.931 |          7.506 |          8.283 |          7.471 |          4.620 |          6.620 |          0.302
         strnlen GNU libc 2.39 |          53 |          4.065 |          4.121 |          4.238 |          4.133 |          1.353 |         11.945 |          0.161
      strnlen LI-PaRAD/EMOPASS |          53 |          4.236 |          4.237 |          4.278 |          4.238 |          0.103 |         11.647 |          0.012
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          54 |          6.928 |          7.533 |          8.272 |          7.506 |          5.067 |          6.717 |          0.339
         strnlen GNU libc 2.39 |          54 |          4.066 |          4.137 |          4.239 |          4.137 |          1.374 |         12.160 |          0.166
      strnlen LI-PaRAD/EMOPASS |          54 |          4.235 |          4.237 |          4.242 |          4.237 |          0.034 |         11.869 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          55 |          6.930 |          7.585 |          8.283 |          7.522 |          5.274 |          6.828 |          0.358
         strnlen GNU libc 2.39 |          55 |          4.065 |          4.098 |          4.235 |          4.120 |          1.228 |         12.434 |          0.152
      strnlen LI-PaRAD/EMOPASS |          55 |          4.236 |          4.237 |          4.265 |          4.238 |          0.082 |         12.087 |          0.010
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          56 |          6.935 |          7.571 |          8.284 |          7.575 |          4.299 |          6.897 |          0.297
         strnlen GNU libc 2.39 |          56 |          4.065 |          4.105 |          4.240 |          4.130 |          1.358 |         12.630 |          0.170
      strnlen LI-PaRAD/EMOPASS |          56 |          4.236 |          4.237 |          4.242 |          4.237 |          0.035 |         12.308 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          57 |          6.928 |          6.935 |          6.937 |          6.934 |          0.031 |          7.656 |          0.002
         strnlen GNU libc 2.39 |          57 |          4.065 |          4.129 |          4.238 |          4.134 |          1.306 |         12.842 |          0.167
      strnlen LI-PaRAD/EMOPASS |          57 |          4.236 |          4.238 |          4.255 |          4.238 |          0.054 |         12.526 |          0.007
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          58 |          6.929 |          7.476 |          8.282 |          7.487 |          4.933 |          7.232 |          0.352
         strnlen GNU libc 2.39 |          58 |          4.064 |          4.127 |          4.236 |          4.131 |          1.255 |         13.077 |          0.163
      strnlen LI-PaRAD/EMOPASS |          58 |          4.235 |          4.237 |          4.242 |          4.237 |          0.032 |         12.748 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          59 |          6.928 |          6.935 |          6.954 |          6.934 |          0.043 |          7.924 |          0.003
         strnlen GNU libc 2.39 |          59 |          4.064 |          4.113 |          4.239 |          4.129 |          1.338 |         13.311 |          0.177
      strnlen LI-PaRAD/EMOPASS |          59 |          4.236 |          4.237 |          4.245 |          4.238 |          0.040 |         12.967 |          0.005
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          60 |          6.928 |          7.498 |          8.192 |          7.502 |          4.812 |          7.466 |          0.356
