        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          77 |          5.871 |          5.875 |          5.972 |          5.876 |          0.167 |         12.204 |          0.020 |     -34.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          78 |          3.877 |          3.881 |          3.890 |          3.881 |          0.043 |         18.717 |          0.008 |
             memcmp (LI-PaRAD) |          78 |          5.871 |          5.875 |          5.884 |          5.875 |          0.028 |         12.364 |          0.003 |     -33.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          79 |          3.873 |          3.878 |          3.896 |          3.878 |          0.062 |         18.973 |          0.012 |
             memcmp (LI-PaRAD) |          79 |          5.871 |          5.876 |          5.887 |          5.875 |          0.034 |         12.522 |          0.004 |     -34.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          80 |          3.856 |          3.860 |          3.896 |          3.861 |          0.105 |         19.299 |          0.020 |
             memcmp (LI-PaRAD) |          80 |          5.871 |          5.875 |          5.886 |          5.875 |          0.031 |         12.681 |          0.004 |     -34.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          81 |          4.626 |          4.629 |          4.643 |          4.629 |          0.055 |         16.296 |          0.009 |
             memcmp (LI-PaRAD) |          81 |          5.872 |          5.875 |          5.884 |          5.875 |          0.028 |         12.840 |          0.004 |     -21.21%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
