ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (GNU libc 2.34)|99|10.825|10.869|10.877|10.868|0.058|8.484|0.005
strncmp (Arm OR 23.01)|99|11.914|12.103|13.493|12.196|1.995|7.563|0.143
strncmp (LI-PaRAD)|100|8.295|8.345|8.502|8.348|0.374|11.156|0.041
strncmp (GNU libc 2.34)|100|10.986|10.998|11.077|11.0|0.1|8.466|0.008
strncmp (Arm OR 23.01)|100|11.739|11.905|12.583|11.939|1.272|7.802|0.097
strncmp (LI-PaRAD)|101|8.221|8.293|8.376|8.292|0.224|11.345|0.025
strncmp (GNU libc 2.34)|101|10.936|10.975|11.06|10.978|0.119|8.568|0.01
strncmp (Arm OR 23.01)|101|11.754|11.921|12.273|11.922|0.813|7.89|0.063
strncmp (LI-PaRAD)|102|8.216|8.35|8.43|8.349|0.365|11.378|0.042
strncmp (GNU libc 2.34)|102|10.955|10.989|11.064|10.992|0.147|8.642|0.013
strncmp (Arm OR 23.01)|102|11.737|11.895|13.214|11.941|1.67|7.958|0.126
strncmp (LI-PaRAD)|103|8.208|8.29|8.464|8.288|0.315|11.574|0.036
strncmp (GNU libc 2.34)|103|10.935|10.975|11.06|10.977|0.159|8.738|0.014
strncmp (Arm OR 23.01)|103|11.72|11.938|12.866|11.977|1.651|8.011|0.128
strncmp (LI-PaRAD)|104|8.217|8.349|8.438|8.349|0.387|11.602|0.045
strncmp (GNU libc 2.34)|104|10.969|10.997|11.077|11.001|0.158|8.804|0.014
strncmp (Arm OR 23.01)|104|11.748|11.899|12.389|11.905|0.777|8.137|0.062
strncmp (LI-PaRAD)|105|8.032|8.317|8.472|8.304|1.566|11.779|0.185
strncmp (GNU libc 2.34)|105|11.61|11.618|11.665|11.619|0.062|8.417|0.005
strncmp (Arm OR 23.01)|105|11.987|12.1|13.223|12.191|1.992|8.024|0.152
strncmp (LI-PaRAD)|106|8.219|8.293|8.362|8.29|0.226|11.908|0.027
strncmp (GNU libc 2.34)|106|11.728|11.736|11.786|11.738|0.077|8.411|0.006
strncmp (Arm OR 23.01)|106|11.745|11.939|13.394|12.025|2.822|8.216|0.215
strncmp (LI-PaRAD)|107|8.289|8.341|8.608|8.354|0.578|11.929|0.068
strncmp (GNU libc 2.34)|107|11.745|11.752|11.772|11.752|0.037|8.479|0.003
strncmp (Arm OR 23.01)|107|11.743|11.906|12.822|11.944|1.512|8.345|0.121
strncmp (LI-PaRAD)|108|8.197|8.289|8.468|8.289|0.375|12.135|0.045
strncmp (GNU libc 2.34)|108|11.735|11.741|11.792|11.742|0.054|8.566|0.005
strncmp (Arm OR 23.01)|108|11.749|11.915|12.315|11.916|0.777|8.441|0.065
strncmp (LI-PaRAD)|109|8.298|8.351|8.481|8.356|0.387|12.149|0.047
strncmp (GNU libc 2.34)|109|11.416|11.758|11.837|11.762|0.339|8.631|0.03
strncmp (Arm OR 23.01)|109|11.73|11.909|13.364|11.943|1.765|8.502|0.14
strncmp (LI-PaRAD)|110|8.202|8.292|8.342|8.286|0.322|12.363|0.04
strncmp (GNU libc 2.34)|110|11.087|11.09|11.095|11.09|0.015|9.238|0.001
strncmp (Arm OR 23.01)|110|11.764|11.928|12.936|11.99|1.778|8.546|0.145
strncmp (LI-PaRAD)|111|8.307|8.354|8.726|8.388|1.181|12.326|0.142
strncmp (GNU libc 2.34)|111|11.107|11.112|11.177|11.113|0.066|9.303|0.006
strncmp (Arm OR 23.01)|111|11.761|11.912|12.46|11.935|1.152|8.663|0.098
strncmp (LI-PaRAD)|112|7.938|8.355|8.476|8.332|1.564|12.522|0.198
strncmp (GNU libc 2.34)|112|10.869|10.873|10.918|10.874|0.056|9.593|0.005
strncmp (Arm OR 23.01)|112|12.057|12.117|13.108|12.142|1.079|8.591|0.088
strncmp (LI-PaRAD)|113|8.638|8.717|8.841|8.715|0.389|12.076|0.047
strncmp (GNU libc 2.34)|113|11.572|11.577|11.661|11.578|0.079|9.089|0.007
strncmp (Arm OR 23.01)|113|13.382|13.637|14.459|13.692|1.605|7.688|0.122
strncmp (LI-PaRAD)|114|8.653|8.71|8.794|8.713|0.347|12.186|0.042
strncmp (GNU libc 2.34)|114|11.567|11.57|11.715|11.573|0.171|9.174|0.016
strncmp (Arm OR 23.01)|114|13.384|13.673|14.358|13.712|1.587|7.745|0.121
strncmp (LI-PaRAD)|115|8.853|9.089|9.15|9.085|0.443|11.789|0.053
strncmp (GNU libc 2.34)|115|11.81|11.815|11.917|11.818|0.134|9.062|0.012
strncmp (Arm OR 23.01)|115|13.54|13.75|15.074|13.819|1.774|7.753|0.132
strncmp (LI-PaRAD)|116|8.656|8.711|8.79|8.712|0.307|12.401|0.038
strncmp (GNU libc 2.34)|116|11.564|11.567|11.717|11.573|0.226|9.335|0.021
strncmp (Arm OR 23.01)|116|13.383|13.639|14.362|13.69|1.671|7.893|0.13
strncmp (LI-PaRAD)|117|8.661|8.714|8.836|8.715|0.357|12.503|0.044
strncmp (GNU libc 2.34)|117|11.567|11.571|11.718|11.575|0.177|9.414|0.016
strncmp (Arm OR 23.01)|117|13.353|13.762|14.432|13.737|1.759|7.935|0.138
strncmp (LI-PaRAD)|118|8.55|8.716|8.829|8.714|0.414|12.612|0.052
strncmp (GNU libc 2.34)|118|11.55|11.554|11.707|11.557|0.161|9.509|0.015
strncmp (Arm OR 23.01)|118|13.295|13.648|14.27|13.683|1.599|8.033|0.127
strncmp (LI-PaRAD)|119|8.491|8.705|8.822|8.705|0.413|12.731|0.053
strncmp (GNU libc 2.34)|119|11.573|11.576|11.709|11.579|0.128|9.572|0.012
strncmp (Arm OR 23.01)|119|13.381|13.638|14.285|13.671|1.446|8.108|0.116
strncmp (LI-PaRAD)|120|9.076|9.135|9.298|9.131|0.454|12.239|0.055
strncmp (GNU libc 2.34)|120|11.801|11.805|11.838|11.805|0.039|9.467|0.004
strncmp (Arm OR 23.01)|120|13.554|13.813|14.338|13.847|1.392|8.073|0.111
strncmp (LI-PaRAD)|121|9.065|9.13|9.213|9.128|0.403|12.346|0.05
strncmp (GNU libc 2.34)|121|12.523|12.531|12.541|12.532|0.035|8.992|0.003
strncmp (Arm OR 23.01)|121|13.594|13.726|14.832|13.807|1.561|8.164|0.124
strncmp (LI-PaRAD)|122|9.076|9.138|9.204|9.134|0.395|12.44|0.049
strncmp (GNU libc 2.34)|122|12.521|12.529|12.54|12.529|0.031|9.068|0.003
strncmp (Arm OR 23.01)|122|13.581|13.75|14.463|13.806|1.284|8.231|0.104
strncmp (LI-PaRAD)|123|9.071|9.125|9.208|9.129|0.378|12.549|0.047
strncmp (GNU libc 2.34)|123|12.518|12.529|12.574|12.53|0.056|9.142|0.005
strncmp (Arm OR 23.01)|123|13.595|13.729|14.738|13.789|1.435|8.309|0.116
strncmp (LI-PaRAD)|124|9.074|9.132|9.262|9.132|0.43|12.646|0.054
strncmp (GNU libc 2.34)|124|12.522|12.528|12.61|12.529|0.079|9.217|0.007
strncmp (Arm OR 23.01)|124|13.591|13.783|14.423|13.825|1.413|8.355|0.116
strncmp (LI-PaRAD)|125|9.073|9.128|9.253|9.128|0.406|12.753|0.052
strncmp (GNU libc 2.34)|125|12.523|12.53|12.602|12.531|0.067|9.29|0.006
strncmp (Arm OR 23.01)|125|13.532|13.755|15.039|13.828|1.769|8.421|0.143
strncmp (LI-PaRAD)|126|9.074|9.133|9.227|9.129|0.437|12.854|0.056
strncmp (GNU libc 2.34)|126|12.522|12.529|12.599|12.53|0.077|9.365|0.007
strncmp (Arm OR 23.01)|126|13.563|13.812|15.323|13.864|1.935|8.467|0.155
strncmp (LI-PaRAD)|127|9.074|9.124|9.226|9.126|0.37|12.961|0.048
strncmp (GNU libc 2.34)|127|12.52|12.528|12.582|12.529|0.062|9.44|0.006
strncmp (Arm OR 23.01)|127|13.553|13.791|14.488|13.814|1.337|8.564|0.113
strncmp (LI-PaRAD)|128|9.075|9.132|9.22|9.133|0.407|13.053|0.053
strncmp (GNU libc 2.34)|128|12.521|12.529|12.606|12.531|0.1|9.513|0.009
strncmp (Arm OR 23.01)|128|13.581|13.796|14.317|13.838|1.348|8.616|0.115
